antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Machine Learning', 'Computer Networks and Security'})","frozenset({'Data Science Programming', 'Mobile Programming'})",0.265,0.22,0.105,0.3962264150943396,1.8010291595197254,1.0,0.04669999999999999,1.2918749999999999,0.6051182377712989,0.2763157894736842,0.22593130140299947,0.4367495711835334
"frozenset({'Machine Learning', 'Mobile Programming'})","frozenset({'Data Science Programming', 'Computer Networks and Security'})",0.245,0.24,0.105,0.42857142857142855,1.7857142857142856,1.0,0.0462,1.33,0.5827814569536424,0.2763157894736842,0.24812030075187969,0.4330357142857143
"frozenset({'Data Science Programming', 'Computer Networks and Security'})","frozenset({'Machine Learning', 'Mobile Programming'})",0.24,0.245,0.105,0.4375,1.7857142857142858,1.0,0.0462,1.3422222222222222,0.5789473684210527,0.2763157894736842,0.25496688741721857,0.4330357142857143
"frozenset({'Data Science Programming', 'Mobile Programming'})","frozenset({'Machine Learning', 'Computer Networks and Security'})",0.22,0.265,0.105,0.47727272727272724,1.8010291595197254,1.0,0.04669999999999999,1.406086956521739,0.5702075702075701,0.2763157894736842,0.28880643166357445,0.4367495711835334
"frozenset({'Computer Networks and Security', 'Mobile Programming'})","frozenset({'Machine Learning', 'Data Science Programming'})",0.245,0.25,0.105,0.42857142857142855,1.7142857142857142,1.0,0.04375,1.3125,0.5518763796909492,0.2692307692307692,0.23809523809523805,0.42428571428571427
frozenset({'Data Science Programming'}),"frozenset({'Machine Learning', 'Computer Networks and Security', 'Mobile Programming'})",0.345,0.18,0.105,0.30434782608695654,1.6908212560386475,1.0,0.0429,1.1787500000000002,0.623773173391494,0.25000000000000006,0.15164369034994699,0.44384057971014496
frozenset({'Mobile Programming'}),"frozenset({'Machine Learning', 'Data Science Programming', 'Computer Networks and Security'})",0.34,0.17,0.105,0.30882352941176466,1.816608996539792,1.0,0.047199999999999985,1.2008510638297871,0.681096681096681,0.25925925925925924,0.1672572643515237,0.46323529411764697
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Data Science Programming'})",frozenset({'Computer Networks and Security'}),0.18,0.365,0.125,0.6944444444444444,1.9025875190258752,1.0,0.059300000000000005,2.078181818181818,0.5785365853658536,0.29761904761904767,0.5188101487314085,0.518455098934551
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Computer Networks and Security'})",frozenset({'Data Science Programming'}),0.19,0.345,0.125,0.6578947368421053,1.906941266209001,1.0,0.05945,1.914615384615385,0.5871604938271605,0.30487804878048785,0.47770188830855775,0.5101067887109078
"frozenset({'Multimedia Application Development', 'Data Science Programming', 'Computer Networks and Security'})",frozenset({'Machine Learning'}),0.19,0.37,0.125,0.6578947368421053,1.7780938833570414,1.0,0.0547,1.8415384615384618,0.5402469135802469,0.28735632183908044,0.45697577276524654,0.49786628733997157
"frozenset({'Machine Learning', 'Data Science Programming', 'Computer Networks and Security'})",frozenset({'Multimedia Application Development'}),0.17,0.37,0.125,0.7352941176470588,1.987281399046105,1.0,0.0621,2.3799999999999994,0.5985542168674699,0.3012048192771084,0.5798319327731092,0.5365659777424483
"frozenset({'Multimedia Application Development', 'Machine Learning'})","frozenset({'Data Science Programming', 'Computer Networks and Security'})",0.265,0.24,0.125,0.4716981132075471,1.9654088050314464,1.0,0.061399999999999996,1.4385714285714284,0.6682993197278911,0.32894736842105265,0.3048659384309831,0.4962657232704403
"frozenset({'Multimedia Application Development', 'Data Science Programming'})","frozenset({'Machine Learning', 'Computer Networks and Security'})",0.26,0.265,0.125,0.4807692307692307,1.8142235123367196,1.0,0.0561,1.4155555555555555,0.6064864864864865,0.3125,0.2935635792778649,0.47623367198838895
"frozenset({'Multimedia Application Development', 'Computer Networks and Security'})","frozenset({'Machine Learning', 'Data Science Programming'})",0.28,0.25,0.125,0.4464285714285714,1.7857142857142856,1.0,0.05499999999999999,1.3548387096774193,0.611111111111111,0.30864197530864196,0.26190476190476186,0.4732142857142857
"frozenset({'Machine Learning', 'Data Science Programming'})","frozenset({'Multimedia Application Development', 'Computer Networks and Security'})",0.25,0.28,0.125,0.5,1.7857142857142856,1.0,0.05499999999999999,1.44,0.5866666666666666,0.30864197530864196,0.3055555555555555,0.4732142857142857
"frozenset({'Machine Learning', 'Computer Networks and Security'})","frozenset({'Multimedia Application Development', 'Data Science Programming'})",0.265,0.26,0.125,0.4716981132075471,1.8142235123367196,1.0,0.0561,1.4007142857142854,0.6106122448979592,0.3125,0.28607853136155015,0.47623367198838895
"frozenset({'Data Science Programming', 'Computer Networks and Security'})","frozenset({'Multimedia Application Development', 'Machine Learning'})",0.24,0.265,0.125,0.5208333333333334,1.9654088050314467,1.0,0.061399999999999996,1.5339130434782609,0.6463157894736842,0.32894736842105265,0.34807256235827666,0.4962657232704403
frozenset({'Multimedia Application Development'}),"frozenset({'Machine Learning', 'Data Science Programming', 'Computer Networks and Security'})",0.37,0.17,0.125,0.33783783783783783,1.9872813990461047,1.0,0.0621,1.253469387755102,0.7885714285714286,0.3012048192771084,0.2022142624552263,0.5365659777424483
frozenset({'Machine Learning'}),"frozenset({'Multimedia Application Development', 'Data Science Programming', 'Computer Networks and Security'})",0.37,0.19,0.125,0.33783783783783783,1.7780938833570412,1.0,0.0547,1.223265306122449,0.6946031746031746,0.28735632183908044,0.18251584918251582,0.49786628733997157
frozenset({'Data Science Programming'}),"frozenset({'Multimedia Application Development', 'Machine Learning', 'Computer Networks and Security'})",0.345,0.19,0.125,0.3623188405797102,1.906941266209001,1.0,0.05945,1.270227272727273,0.7261068702290077,0.30487804878048785,0.21273930935766688,0.5101067887109078
frozenset({'Computer Networks and Security'}),"frozenset({'Multimedia Application Development', 'Machine Learning', 'Data Science Programming'})",0.365,0.18,0.125,0.3424657534246575,1.9025875190258752,1.0,0.059300000000000005,1.2470833333333335,0.7470866141732284,0.29761904761904767,0.19812896759104576,0.518455098934551
"frozenset({'Machine Learning', 'Probability and Statistic', 'Data Science Programming'})",frozenset({'Computer Networks and Security'}),0.17,0.365,0.105,0.6176470588235293,1.69218372280419,1.0,0.042949999999999995,1.6607692307692303,0.49282845668387837,0.24418604651162787,0.39786938397406196,0.4526591458501208
"frozenset({'Machine Learning', 'Probability and Statistic', 'Computer Networks and Security'})",frozenset({'Data Science Programming'}),0.18,0.345,0.105,0.5833333333333334,1.6908212560386475,1.0,0.0429,1.5720000000000003,0.4982578397212543,0.25000000000000006,0.3638676844783716,0.44384057971014496
"frozenset({'Machine Learning', 'Data Science Programming', 'Computer Networks and Security'})",frozenset({'Probability and Statistic'}),0.17,0.38,0.105,0.6176470588235293,1.6253869969040244,1.0,0.04039999999999999,1.6215384615384612,0.46356855995410207,0.23595505617977525,0.383301707779886,0.44698142414860675
"frozenset({'Probability and Statistic', 'Data Science Programming', 'Computer Networks and Security'})",frozenset({'Machine Learning'}),0.17,0.37,0.105,0.6176470588235293,1.6693163751987279,1.0,0.0421,1.6476923076923073,0.483075157773953,0.24137931034482754,0.3930905695611577,0.45071542130365655
"frozenset({'Machine Learning', 'Probability and Statistic'})","frozenset({'Data Science Programming', 'Computer Networks and Security'})",0.27,0.24,0.105,0.38888888888888884,1.6203703703703702,1.0,0.0402,1.2436363636363637,0.5244618395303327,0.25925925925925924,0.19590643274853795,0.4131944444444444
"frozenset({'Machine Learning', 'Data Science Programming'})","frozenset({'Probability and Statistic', 'Computer Networks and Security'})",0.25,0.27,0.105,0.42,1.5555555555555554,1.0,0.03749999999999999,1.2586206896551722,0.4761904761904761,0.25301204819277107,0.20547945205479448,0.4044444444444444
"frozenset({'Machine Learning', 'Computer Networks and Security'})","frozenset({'Probability and Statistic', 'Data Science Programming'})",0.265,0.25,0.105,0.3962264150943396,1.5849056603773584,1.0,0.03874999999999999,1.2421874999999998,0.5021056041464205,0.2560975609756097,0.19496855345911945,0.4081132075471698
"frozenset({'Probability and Statistic', 'Data Science Programming'})","frozenset({'Machine Learning', 'Computer Networks and Security'})",0.25,0.265,0.105,0.42,1.5849056603773584,1.0,0.03874999999999999,1.2672413793103448,0.492063492063492,0.2560975609756097,0.21088435374149656,0.4081132075471698
"frozenset({'Probability and Statistic', 'Computer Networks and Security'})","frozenset({'Machine Learning', 'Data Science Programming'})",0.27,0.25,0.105,0.38888888888888884,1.5555555555555554,1.0,0.03749999999999999,1.227272727272727,0.48923679060665354,0.25301204819277107,0.18518518518518512,0.4044444444444444
"frozenset({'Data Science Programming', 'Computer Networks and Security'})","frozenset({'Machine Learning', 'Probability and Statistic'})",0.24,0.27,0.105,0.4375,1.6203703703703702,1.0,0.0402,1.2977777777777777,0.5037593984962406,0.25925925925925924,0.22945205479452052,0.4131944444444444
frozenset({'Data Science Programming'}),"frozenset({'Machine Learning', 'Probability and Statistic', 'Computer Networks and Security'})",0.345,0.18,0.105,0.30434782608695654,1.6908212560386475,1.0,0.0429,1.1787500000000002,0.623773173391494,0.25000000000000006,0.15164369034994699,0.44384057971014496
"frozenset({'Management and Organizational Behavior', 'Data Science Programming', 'Computer Networks and Security'})",frozenset({'Mobile Programming'}),0.175,0.34,0.115,0.6571428571428573,1.9327731092436977,1.0,0.05550000000000001,1.9250000000000003,0.5849802371541503,0.2875,0.4805194805194807,0.4976890756302521
"frozenset({'Management and Organizational Behavior', 'Data Science Programming', 'Mobile Programming'})",frozenset({'Computer Networks and Security'}),0.16,0.365,0.115,0.71875,1.9691780821917808,1.0,0.056600000000000004,2.2577777777777777,0.5859213250517599,0.28048780487804875,0.5570866141732284,0.5169092465753424
"frozenset({'Management and Organizational Behavior', 'Computer Networks and Security', 'Mobile Programming'})",frozenset({'Data Science Programming'}),0.195,0.345,0.115,0.5897435897435898,1.7094017094017095,1.0,0.047725000000000004,1.5965625,0.5155279503105591,0.27058823529411763,0.3736543354863966,0.46153846153846156
"frozenset({'Data Science Programming', 'Computer Networks and Security', 'Mobile Programming'})",frozenset({'Management and Organizational Behavior'}),0.145,0.375,0.115,0.7931034482758622,2.1149425287356327,1.0,0.06062500000000001,3.0208333333333353,0.6165776760742437,0.2839506172839506,0.6689655172413795,0.5498850574712645
"frozenset({'Management and Organizational Behavior', 'Data Science Programming'})","frozenset({'Computer Networks and Security', 'Mobile Programming'})",0.245,0.245,0.115,0.46938775510204084,1.9158683881715952,1.0,0.05497500000000001,1.4228846153846155,0.6331701698819465,0.3066666666666667,0.2972023246384647,0.46938775510204084
"frozenset({'Management and Organizational Behavior', 'Computer Networks and Security'})","frozenset({'Data Science Programming', 'Mobile Programming'})",0.28,0.22,0.115,0.4107142857142857,1.8668831168831168,1.0,0.053399999999999996,1.3236363636363637,0.644927536231884,0.2987012987012987,0.24450549450549447,0.4667207792207792
"frozenset({'Management and Organizational Behavior', 'Mobile Programming'})","frozenset({'Data Science Programming', 'Computer Networks and Security'})",0.26,0.24,0.115,0.4423076923076923,1.8429487179487178,1.0,0.05260000000000001,1.3627586206896551,0.618096357226792,0.2987012987012987,0.26619433198380565,0.4607371794871795
"frozenset({'Data Science Programming', 'Computer Networks and Security'})","frozenset({'Management and Organizational Behavior', 'Mobile Programming'})",0.24,0.26,0.115,0.4791666666666667,1.842948717948718,1.0,0.05260000000000001,1.4208000000000003,0.6018306636155607,0.2987012987012987,0.2961711711711712,0.4607371794871795
"frozenset({'Data Science Programming', 'Mobile Programming'})","frozenset({'Management and Organizational Behavior', 'Computer Networks and Security'})",0.22,0.28,0.115,0.5227272727272727,1.8668831168831166,1.0,0.053399999999999996,1.5085714285714285,0.5953177257525083,0.2987012987012987,0.33712121212121204,0.4667207792207792
"frozenset({'Computer Networks and Security', 'Mobile Programming'})","frozenset({'Management and Organizational Behavior', 'Data Science Programming'})",0.245,0.245,0.115,0.46938775510204084,1.9158683881715952,1.0,0.05497500000000001,1.4228846153846155,0.6331701698819465,0.3066666666666667,0.2972023246384647,0.46938775510204084
frozenset({'Management and Organizational Behavior'}),"frozenset({'Data Science Programming', 'Computer Networks and Security', 'Mobile Programming'})",0.375,0.145,0.115,0.3066666666666667,2.1149425287356327,1.0,0.06062500000000001,1.2331730769230769,0.8434782608695653,0.2839506172839506,0.18908382066276808,0.5498850574712645
frozenset({'Data Science Programming'}),"frozenset({'Management and Organizational Behavior', 'Computer Networks and Security', 'Mobile Programming'})",0.345,0.195,0.115,0.33333333333333337,1.7094017094017095,1.0,0.047725000000000004,1.2075,0.633587786259542,0.27058823529411763,0.1718426501035197,0.46153846153846156
frozenset({'Computer Networks and Security'}),"frozenset({'Management and Organizational Behavior', 'Data Science Programming', 'Mobile Programming'})",0.365,0.16,0.115,0.31506849315068497,1.969178082191781,1.0,0.056600000000000004,1.2264,0.7750770284149264,0.28048780487804875,0.18460534898891068,0.5169092465753424
frozenset({'Mobile Programming'}),"frozenset({'Management and Organizational Behavior', 'Data Science Programming', 'Computer Networks and Security'})",0.34,0.175,0.115,0.338235294117647,1.9327731092436975,1.0,0.05550000000000001,1.2466666666666664,0.7312252964426879,0.2875,0.1978609625668449,0.4976890756302521
